sensor,mean_pass,std_pass,lower,upper
sensor_038,-0.04473589079718116,0.9054136297653201,-1.8555631503278214,1.7660913687334592
sensor_039,-0.03516625169545431,0.812571777389292,-1.6603098064740383,1.5899773030831297
sensor_040,0.05858635598085978,0.9638713010578047,-1.8691562461347497,1.9863289580964691
sensor_041,0.006421640633983016,1.29169458778463,-2.5769675349352767,2.589810816203243
sensor_043,-0.0021144851519016303,1.061898630328239,-2.1259117458083794,2.1216827755045764
sensor_044,0.0449564193800318,0.9943556177076381,-1.9437548160352445,2.033667654795308
sensor_045,0.030438246736142087,0.9804850195423027,-1.9305317923484633,1.9914082858207476
sensor_046,0.04091203285460378,1.0108954134390655,-1.9808787940235273,2.062702859732735
sensor_047,-0.05179637578733457,1.0038809334293644,-2.0595582426460632,1.9559654910713942
sensor_048,-0.026154258019874727,0.9492995332477114,-1.9247533245152977,1.872444808475548
sensor_050,0.012333360504699112,1.027887190983049,-2.043441021461399,2.0681077424707968
sensor_051,-0.033438882342764244,1.0417010908070068,-2.1168410639567776,2.0499632992712495
sensor_053,-0.015417472335480025,1.2654785723987736,-2.546374617133027,2.5155396724620673
sensor_054,-0.02808494895668456,1.2380423236143272,-2.504169596185339,2.44799969827197
sensor_055,-0.04577482452467904,1.002699174884744,-2.051173174294167,1.959623525244809
sensor_058,-0.15472425304605253,1.0291011750485735,-2.2129266031431993,1.9034780970510945
sensor_059,-0.15103165954149123,0.7717605651907863,-1.6945527899230637,1.3924894708400815
sensor_060,0.012443873720325035,1.047930153789679,-2.083416433859033,2.1083041812996832
sensor_061,0.025312774183376373,0.9710173950519344,-1.9167220159204925,1.967347564287245
sensor_062,-0.030943468378327198,0.7670584525308172,-1.5650603734399615,1.5031734366833072
sensor_063,-0.042438785950691844,0.7093659273764773,-1.4611706407036464,1.3762930688022628
sensor_064,0.05011325816858124,0.9656621009535233,-1.8812109437384654,1.981437460075628
sensor_065,0.04966574038583866,1.052686182003491,-2.0557066236211434,2.1550381043928204
sensor_066,-0.001357578099808454,0.9790181598523807,-1.95939389780457,1.956678741604953
sensor_067,-0.05107026263817188,0.0006182881520047966,-0.05230683894218147,-0.04983368633416229
sensor_068,0.07529313606435539,0.9031356527132854,-1.7309781693622155,1.8815644414909263
sensor_070,0.013507256904324466,0.9469172675685041,-1.8803272782326839,1.9073417920413327
sensor_071,0.0932551890982601,1.0253126169096805,-1.9573700447211009,2.143880422917621
sensor_074,-0.025269934785963434,1.3553992561730392e-16,-0.025269934785963705,-0.025269934785963163
sensor_075,-0.000789236120586809,0.8961468021377252,-1.7930828403960373,1.7915043681548637
sensor_076,0.07920780492844852,0.9526382171467606,-1.8260686293650725,1.9844842392219697
sensor_077,-0.0011886526672089971,1.0136623682495571,-2.0285133891663234,2.026136083831905
sensor_078,0.0005137427123240216,1.0292752573063997,-2.0580367719004755,2.059064257325123
sensor_079,-0.05490611175119457,1.0233632704353914,-2.1016326526219773,1.9918204291195882
sensor_080,0.07630642690730799,0.9100741660108024,-1.7438419051142968,1.8964547589289127
sensor_081,-0.0031414979672304577,1.1233572336917326,-2.2498559653506955,2.2435729694162347
sensor_082,-0.1379476175754491,1.0301468578080426,-2.1982413331915343,1.9223460980406362
sensor_083,0.056837899650314244,0.9886048527201627,-1.9203718057900112,2.0340476050906395
sensor_086,0.02406451951047234,0.9667891613563234,-1.9095138032021746,1.9576428422231191
sensor_087,0.08167321698533944,0.7330080332780682,-1.384342849570797,1.5476892835414757
sensor_088,-0.09652943941282871,0.9716566208369795,-2.0398426810867876,1.8467838022611303
sensor_089,0.014105510451646206,0.6534418538766197,-1.2927781973015933,1.3209892182048855
sensor_090,-0.047933636445764476,1.023148678741328,-2.0942309939284205,1.9983637210368914
sensor_091,0.08881911645588159,1.0503770655316869,-2.0119350146074924,2.189573247519255
sensor_096,-0.12182436846189959,1.0846727871325315,-2.2911699427269623,2.0475212058031635
sensor_098,0.10667503266944096,1.0619338920244266,-2.017192751379412,2.230542816718294
sensor_099,0.020672820461114728,1.179478414670389,-2.338284008879663,2.3796296498018927
sensor_102,-0.0561936788997447,1.0266652838086663,-2.1095242465170774,1.9971368887175878
sensor_107,0.12848928568362994,1.00667265676905,-1.8848560278544702,2.1418345992217303
sensor_108,0.04638299430301139,0.8808096092286997,-1.715236224154388,1.8080022127604107
sensor_112,0.03394324923638345,0.75818242754295,-1.4824216058495165,1.5503081043222833
sensor_113,0.022852571641685637,0.9369341585371735,-1.8510157454326615,1.8967208887160327
sensor_115,0.00867820098811032,0.9932091699172517,-1.977740138846393,1.9950965408226138
sensor_117,-0.027838291448856103,0.16878752663136448,-0.36541334471158504,0.3097367618138729
sensor_120,0.00902856826936225,1.154128196566268,-2.299227824863174,2.317284961401898
sensor_121,-0.016899252815558957,1.113673761563363,-2.244246775942285,2.2104482703111668
sensor_122,-0.04751233031809524,1.004295590261603,-2.0561035108413015,1.9610788502051109
sensor_123,-0.03732907753323802,1.1134141997820541,-2.2641574770973465,2.18949932203087
sensor_124,-0.052303791590948605,1.0989885932482693,-2.250280978087487,2.14567339490559
sensor_125,-0.011275905035277945,0.9514026017976394,-1.9140811086305567,1.8915292985600007
sensor_126,-0.06575650515423832,0.9142479793460195,-1.8942524638462774,1.7627394535378007
sensor_128,0.04784927549652225,0.714535145256497,-1.3812210150164717,1.4769195660095162
sensor_129,-0.024655692315790873,1.0033296111719423,-2.0313149146596756,1.9820035300280938
sensor_130,0.04047170187474865,0.9765971132914552,-1.9127225247081616,1.993665928457659
sensor_132,-0.009074011805884711,1.0175661591757412,-2.044206330157367,2.0260583065455977
sensor_133,0.0414539934670334,1.10030788083856,-2.1591617682100868,2.2420697551441533
sensor_134,0.0032782097963882754,1.0180081433088344,-2.0327380768212806,2.039294496414057
sensor_135,-0.0305533602619456,0.9368439843024071,-1.90424132886676,1.8431346083428686
sensor_136,0.01126698797107703,1.0148459123300448,-2.0184248366890127,2.0409588126311666
sensor_137,-0.012048659118989483,1.047420120473417,-2.1068889000658237,2.0827915818278444
sensor_138,-0.039729488405997444,1.0722327247759273,-2.184194937957852,2.1047359611458574
sensor_139,0.05956447713728262,1.0884450928407774,-2.1173257085442723,2.2364546628188373
sensor_142,0.028256794346323798,1.7195389667935264,-3.410821139240729,3.4673347279333764
sensor_144,0.0026229693195442224,0.9147734555716807,-1.826923941823817,1.8321698804629056
sensor_145,0.05062425113323983,0.8917110873507126,-1.7327979235681854,1.834046425834665
sensor_146,0.001162590078814635,0.9337859609255764,-1.8664093317723383,1.8687345119299674
sensor_147,-0.053562511100193805,0.2670330996294887,-0.5876287103591712,0.4805036881587835
sensor_150,0.04973984593920394,0.9894073721551088,-1.9290748983710135,2.0285545902494215
sensor_151,0.05664926676881584,1.3028334750861674,-2.549017683403519,2.6623162169411505
sensor_154,-0.004046844924211981,0.44314259938521383,-0.8903320436946397,0.8822383538462156
sensor_155,0.006897861361486695,0.9009934050872697,-1.7950889488130526,1.808884671536026
sensor_156,-0.06592089091157587,0.3047086731390435,-0.6753382371896628,0.5434964553665111
sensor_159,-0.0420799203356333,0.9148511344985192,-1.8717821893326716,1.7876223486614051
sensor_160,-0.06729138859615168,0.9097096663356022,-1.8867107212673562,1.7521279440750528
sensor_161,0.013399750965312398,0.9808074985826658,-1.9482152462000193,1.975014748130644
sensor_162,0.006924002785675141,1.070216940964689,-2.133509879143703,2.1473578847150527
sensor_163,-0.08497410984416187,0.8592072803063624,-1.8033886704568867,1.633440450768563
sensor_164,-0.0547864150751445,0.8344088387003926,-1.7236040924759297,1.6140312623256408
sensor_166,-0.021269524179896065,1.1483055188861409,-2.317880561952178,2.2753415135923856
sensor_167,-0.014420218036056863,1.5391827769050348,-3.0927857718461262,3.063945335774013
sensor_168,-0.030996764385702032,1.138425731760167,-2.3078482279060357,2.245854699134632
sensor_169,-0.009169749869450048,1.0096557797533332,-2.0284813093761165,2.0101418096372163
sensor_170,-0.004636861485639137,1.0675770684854748,-2.139790998456589,2.1305172754853103
sensor_171,0.018160297539822737,0.8854998098780066,-1.7528393222161904,1.789159917295836
sensor_172,-0.00620376192990105,1.021820168457468,-2.049844098844837,2.0374365749850347
sensor_173,0.014575914463744268,0.974696250440858,-1.9348165864179716,1.9639684153454602
sensor_175,0.006399208930908283,1.0512782123792828,-2.0961572158276573,2.1089556336894737
sensor_176,0.06947828460089826,0.9763878587975828,-1.8832974329942673,2.022254002196064
sensor_177,-0.06940725855302103,0.8962069963261989,-1.8618212512054189,1.7230067340993769
sensor_180,0.08739501076106619,0.9974247661711901,-1.9074545215813141,2.0822445431034464
sensor_181,0.031877629509045435,0.955504001922428,-1.8791303743358105,1.9428856333539015
sensor_182,-0.04232348928537419,0.8785529223019033,-1.7994293338891807,1.7147823553184325
sensor_183,-0.017461863554161086,0.9332965550129679,-1.8840549735800969,1.8491312464717748
sensor_184,-0.023430544139918952,0.5828472812629527,-1.1891251066658244,1.1422640183859865
sensor_185,-0.009783626700725755,0.36018611502555375,-0.7301558567518333,0.7105886033503818
sensor_187,-0.010546848925639762,0.507418051002874,-1.0253829509313876,1.0042892530801082
sensor_188,-0.043741366025266695,0.9762176371836497,-1.9961766403925663,1.9086939083420327
sensor_195,-0.04275517466914115,0.698686880139929,-1.4401289349489992,1.3546185856107167
sensor_196,-0.06270582432876626,0.30512821192026046,-0.6729622481692872,0.5475505995117547
sensor_197,-0.04104939190922932,0.39849026143467814,-0.8380299147785856,0.755931130960127
sensor_198,-0.027691569152817803,1.0167485859790735,-2.0611887411109646,2.0058056028053293
sensor_199,-0.06709329918325162,0.4211005245002281,-0.9092943481837078,0.7751077498172046
sensor_200,-0.04594636560949508,0.5339883339386596,-1.1139230334868144,1.022030302267824
sensor_201,-0.0444181982746546,0.8557412149106913,-1.7559006280960372,1.6670642315467281
sensor_202,-0.03216643757202567,0.50648408225528,-1.0451346020825856,0.9808017269385343
sensor_203,-0.039003995234713165,0.46359436898828404,-0.9661927332112813,0.8881847427418549
sensor_204,-0.05660015822138642,0.00024526344741606775,-0.05709068511621856,-0.056109631326554284
sensor_205,-0.043628710635643615,0.6037485174565403,-1.2511257455487244,1.163868324277437
sensor_207,-0.05689037601646265,0.3220618713770141,-0.7010141187704908,0.5872333667375655
sensor_208,-0.006542054792060416,1.0213288492519654,-2.049199753295991,2.0361156437118706
sensor_210,0.039814587903641216,1.078221551868831,-2.116628515834021,2.196257691641303
sensor_211,0.01549747260124614,0.978219229197258,-1.9409409857932698,1.9719359309957623
sensor_212,0.04667655709144678,0.9224028693127758,-1.798129181534105,1.8914822957169983
sensor_213,0.12768144304011886,1.5996743899474983,-3.071667336854878,3.3270302229351154
sensor_214,0.09317005350492003,1.248014011962496,-2.4028579704200723,2.589198077429912
sensor_215,0.06348874187315018,0.9229079522214808,-1.7823271625698114,1.9093046463161119
sensor_216,-0.02539690075822105,1.1054621763898325,-2.236321253537886,2.185527452021444
sensor_217,0.12260489416178542,1.2841556780717314,-2.4457064619816773,2.690916250305248
sensor_218,-0.04574821434261442,0.9482738381860041,-1.9422958907146226,1.8507994620293937
sensor_221,-0.07354577176615341,0.9480887236274239,-1.9697232190210012,1.8226316754886944
sensor_222,-0.06974431656892023,0.15873577394688007,-0.38721586446268036,0.24772723132483992
sensor_223,-0.02318463802967776,0.6413372864929173,-1.3058592110155125,1.2594899349561568
sensor_224,0.0012114053342352975,0.8574923909294138,-1.7137733765245922,1.7161961871930629
sensor_225,0.005595840075014557,1.0518905416238211,-2.098185243172628,2.1093769233226567
sensor_227,0.07919346116401998,1.155960502281963,-2.232727543399906,2.391114465727946
sensor_228,-0.012474080964443185,0.9321955570997015,-1.8768651951638462,1.8519170332349597
sensor_247,-0.047255071534498316,1.004311985614992,-2.055879042764482,1.9613688996954857
sensor_248,-0.07196779277627129,0.22698889167900063,-0.5259455761342725,0.38200999058172996
sensor_249,-0.06682940838157858,0.01259883351970702,-0.09202707542099262,-0.04163174134216454
sensor_250,0.009043690586504869,0.8663003333127521,-1.7235569760389995,1.741644357212009
sensor_251,-0.040657109228131934,0.18888022735867932,-0.41841756394549057,0.3371033454892267
sensor_253,-0.02270524524900286,1.2134923387977978,-2.4496899228445983,2.404279432346593
sensor_255,9.934545465668035e-05,1.0184061156720976,-2.0367128858895387,2.0369115767988517
sensor_267,0.0327420770061098,1.048649609085867,-2.0645571411656243,2.130041295177844
sensor_268,0.04096951535464348,1.007441842574745,-1.9739141697948464,2.0558532005041332
sensor_269,-0.05285819501602755,1.0190441093172882,-2.0909464136506037,1.9852300236185487
sensor_270,-0.06648903099652807,0.9208835438978048,-1.9082561187921376,1.7752780567990816
sensor_273,0.0043837464117909486,1.0882674855228847,-2.1721512246339785,2.18091871745756
sensor_316,0.06635582724281192,0.9991096238842474,-1.9318634205256828,2.0645750750113065
sensor_331,-0.025596391824051348,1.0150464121327214,-2.055689216089494,2.0044964324413916
sensor_336,-0.051879825421104434,0.33645990105192214,-0.7247996275249488,0.6210399766827398
sensor_337,-0.043214943932368896,0.7262097951477758,-1.4956345342279205,1.4092046463631829
sensor_348,0.03910990983480413,1.0204358270753109,-2.0017617443158175,2.079981563985426
sensor_356,-0.011806179897889223,0.9506939040747221,-1.9131939880473334,1.889581628251555
sensor_385,-0.02388349664154796,0.9885515824661548,-2.0009866615738576,1.9532196682907617
sensor_412,-0.012876069281568592,0.9971814729531892,-2.007239015187947,1.9814868766248097
sensor_413,0.07698100964939635,1.5701735967623842,-3.063366183875372,3.217328203174165
sensor_416,0.00829448863084507,1.005470600479204,-2.002646712327563,2.019235689589253
sensor_418,0.009311770738190898,1.0481196559047046,-2.0869275410712183,2.1055510825476
sensor_419,0.0266874254587242,1.011877036420685,-1.997066647382646,2.0504414983000943
sensor_423,-0.02219765507954415,1.0933813248624542,-2.2089603048044526,2.1645649946453642
sensor_426,-0.05060186480379348,0.547969582511435,-1.1465410298266636,1.0453373002190764
sensor_430,-0.06012625289449864,0.6858269470539392,-1.431780147002377,1.3115276412133798
sensor_431,-0.07611692913498526,0.6958409363818145,-1.4677988018986143,1.3155649436286438
sensor_432,-0.014620564238687636,0.9664191032482913,-1.9474587707352702,1.918217642257895
sensor_433,0.017877362467270494,1.0777886616317003,-2.1376999607961302,2.173454685730671
sensor_434,-0.0727827043908511,0.6317898341616466,-1.3363623727141443,1.190796963932442
sensor_438,-0.06376014598970658,0.7308918845726843,-1.5255439151350751,1.398023623155662
sensor_439,0.02162389103209076,1.2505324474637112,-2.4794410038953316,2.522688785959513
sensor_460,-0.005897082600078733,0.9525750599139818,-1.9110472024280425,1.8992530372278849
sensor_468,0.03516113502074174,0.9636957683107195,-1.8922304016006972,1.9625526716421806
sensor_471,-0.07017409680319878,0.5632728833312692,-1.1967198634657372,1.0563716698593397
sensor_472,-0.024157578038225765,0.918287135355968,-1.8607318487501616,1.8124166926737102
sensor_473,-0.055886399682431996,0.9544498721193344,-1.9647861439211007,1.853013344556237
sensor_474,-0.059721422905160707,0.7455537426799191,-1.550828908264999,1.4313860624546775
sensor_476,-0.11427699402552316,0.7301119968232251,-1.5745009876719736,1.345946999620927
sensor_480,-0.0649071085116646,0.9953028615129819,-2.0555128315376283,1.9256986145142991
sensor_482,0.025574169649495524,1.0572793060834522,-2.088984442517409,2.1401327818164
sensor_483,0.03661449044179568,1.0551157454347444,-2.073617000427693,2.1468459813112846
sensor_484,0.0011829351653061982,1.0318895968149502,-2.0625962584645943,2.0649621287952065
sensor_485,0.026388534942046946,1.0293421898990525,-2.032295844856058,2.085072914740152
sensor_486,0.021109102326803127,1.0341058971021921,-2.047102691877581,2.0893208965311874
sensor_487,0.10349814838793756,1.0817048857838463,-2.059911623179755,2.26690791995563
sensor_488,-0.033708618375171695,1.0431812277692762,-2.1200710739137243,2.0526538371633807
sensor_489,0.04325646502819365,1.0359733209894089,-2.028690176950624,2.1152031070070114
sensor_491,-0.03981947541468497,0.9573666070478946,-1.9545526895104741,1.8749137386811041
sensor_496,0.007444746632229384,0.9960073670031817,-1.984569987374134,1.9994594806385928
sensor_499,0.007170753841041428,1.0244131876457,-2.0416556214503587,2.0559971291324417
sensor_500,0.07228226634668092,1.0232662953525467,-1.9742503243584124,2.1188148570517744
sensor_510,-0.060787367120180395,0.8490308511201433,-1.758849069360467,1.6372743351201062
sensor_511,-0.00030414115221584904,1.0131115394967871,-2.0265272201457902,2.0259189378413582
sensor_521,-0.07951405173856929,0.5666948793329344,-1.212903810404438,1.0538757069272995
sensor_526,0.01857962987018891,0.999073863702795,-1.979568097535401,2.016727357275779
sensor_545,0.024897279758047987,1.1108108010737792,-2.1967243223895103,2.2465188819056063
sensor_546,-0.08482158362760317,0.8847250187856988,-1.8542716211990007,1.6846284539437943
sensor_547,-0.09250642519751306,1.0246967707316716,-2.1418999666608562,1.9568871162658303
sensor_548,-0.07129817975603873,0.9445682289261197,-1.9604346376082782,1.8178382780962006
sensor_549,-0.06418931406132795,0.8405877027234165,-1.745364719508161,1.6169860913855052
sensor_550,0.005240044557625806,0.633374671464178,-1.2615092983707303,1.2719893874859818
sensor_551,-0.06758761793952266,0.28507333634813486,-0.6377342906357923,0.5025590547567471
sensor_555,-0.027842697009805312,0.9528049130777972,-1.9334525231653998,1.8777671291457891
sensor_558,-0.05867261900693717,0.8587200709221663,-1.7761127608512697,1.6587675228373955
sensor_559,0.027500322528280965,1.0365041084052955,-2.04550789428231,2.100508539338872
sensor_560,0.038870055082188715,1.0657516220511416,-2.0926331890200944,2.170373299184472
sensor_562,-0.004054793586283282,1.1341271271366884,-2.27230904785966,2.2641994606870934
sensor_563,-0.028936605210966724,0.9660946162430739,-1.9611258376971146,1.903252627275181
sensor_564,0.09130350624784692,1.2005810341633072,-2.3098585620787673,2.4924655745744615
sensor_565,0.0028826652769274584,0.9284823276479689,-1.8540819900190104,1.8598473205728652
sensor_569,0.014797577228082524,0.9006175264457957,-1.7864374756635089,1.816032630119674
sensor_570,0.08286475684613197,0.39804370362259595,-0.71322265039906,0.8789521640913238
sensor_571,-0.01667541735047639,0.900844522437476,-1.8183644622254285,1.7850136275244757
sensor_572,0.06878942503686661,1.1752497168710492,-2.2817100087052316,2.419288858778965
sensor_573,0.042048466046447866,1.17090661858137,-2.299764771116292,2.3838617032091878
sensor_583,-0.038528376471128487,0.2770256224841159,-0.5925796214393603,0.5155228684971033
sensor_586,-0.07973726087124519,0.9603896689456317,-2.0005165987625086,1.8410420770200182
sensor_589,0.071222456498587,1.056280644358507,-2.041338832218427,2.1837837452156013
