sensor,mean_pass,std_pass,lower,upper
sensor_071,0.03590632185046101,1.0292886577746434,-2.0226709936988256,2.094483637399748
sensor_072,-0.11966271408657357,1.0032139807538045,-2.1260906755941824,1.8867652474210355
sensor_073,-0.05094338698494011,0.9607171681915322,-1.9723777233680044,1.8704909493981243
sensor_074,0.053573760681423215,0.9568802064882108,-1.8601866522949984,1.967334173657845
sensor_075,0.02471632970062115,1.0387673366147507,-2.0528183435288803,2.1022510029301227
sensor_076,0.05194267638018215,0.9929143961185212,-1.93388611585686,2.0377714686172244
sensor_077,0.0625677004643723,1.0140535920853502,-1.965539483706328,2.0906748846350727
sensor_078,-0.15194299446704826,0.9946194806338707,-2.1411819557347895,1.8372959668006932
sensor_079,-0.00016390096037033683,0.9699812801756391,-1.9401264613116487,1.9397986593909078
sensor_080,-0.05086700485576096,0.9506098703225281,-1.952086745500817,1.8503527357892953
sensor_081,-0.0293792826059758,1.0603646165230165,-2.150108515652009,2.091349950440057
sensor_082,-0.014083925376857721,0.9756476920177376,-1.9653793094123329,1.9372114586586175
sensor_083,0.032851658139620654,1.076367208607066,-2.1198827590745113,2.1855860753537524
sensor_084,-0.016004574848809242,1.0367690264727043,-2.0895426277942177,2.0575334780965995
sensor_085,-0.026489839081444786,0.9959421706215903,-2.0183741803246256,1.9653945021617358
sensor_086,-0.012517816351480044,1.0844278857420688,-2.1813735878356177,2.1563379551326576
sensor_087,0.011246949399765066,1.0138364980592671,-2.0164260467187693,2.038919945518299
sensor_088,0.04232253897306537,1.0182545751876706,-1.994186611402276,2.0788316893484065
sensor_089,-0.07843499175896577,1.0192642416504432,-2.116963475059852,1.9600934915419206
sensor_090,-0.0018909513114340694,1.0192008740299334,-2.040292699371301,2.036510796748433
sensor_091,-0.043435926885473486,0.9575278614556056,-1.9584916497966849,1.8716197960257377
sensor_092,-0.018853772495316043,0.9699630755042054,-1.9587799235037266,1.9210723785130948
sensor_093,-0.09572080883169314,0.9749576967524098,-2.045636202336513,1.8541945846731265
sensor_094,-0.03665322656468274,1.002587814976734,-2.041828856518151,1.9685224033887851
sensor_095,0.08760807566078362,0.9304612169748993,-1.773314358289015,1.948530509610582
sensor_096,-0.005091787067143076,1.0568526467707082,-2.1187970806085596,2.1086135064742733
sensor_097,-0.03140231399946385,0.9735228281811593,-1.9784479703617825,1.9156433423628547
sensor_098,0.04051376400677178,1.023500084081307,-2.0064864041558423,2.087513932169386
sensor_099,0.004983521938347762,1.0600820309121306,-2.1151805398859134,2.125147583762609
sensor_100,-0.03166450622361285,1.037993241390281,-2.107650989004175,2.044321976556949
sensor_101,-0.03494316602784877,0.9883477773663286,-2.011638720760506,1.9417523887048085
sensor_102,0.02331154328650877,0.9857931451189316,-1.9482747469513544,1.9948978335243719
sensor_103,-0.03617527958017682,0.9642888042036589,-1.9647528879874947,1.892402328827141
sensor_104,0.02776462209503671,0.974926137660945,-1.9220876532268534,1.9776168974169268
sensor_105,0.1218347478387623,1.0476858822105393,-1.9735370165823163,2.217206512259841
sensor_106,-0.020777493271974964,1.0731030301915847,-2.1669835536551445,2.1254285671111943
sensor_107,0.0470091600816959,0.9594437980420347,-1.8718784360023735,1.9658967561657654
sensor_108,-0.03117670242146766,1.0269715476727412,-2.08511979776695,2.022766392924015
sensor_109,-0.020318493451455172,1.0104678651868044,-2.041254223825064,2.0006172369221535
sensor_110,0.004378003350664391,1.0200824568256304,-2.0357869103005966,2.044542917001925
sensor_111,0.01678910200084413,1.0030038268924555,-1.9892185517840668,2.022796755785755
sensor_112,-0.0036394722625033593,0.9872881458166661,-1.9782157638958355,1.970936819370829
sensor_113,-0.024016079176994894,1.0058643736443678,-2.0357448264657303,1.9877126681117405
sensor_114,-0.06691858996789209,1.032336375822079,-2.13159134161205,1.9977541616762657
sensor_115,-0.0021042712514492607,1.0360387098298585,-2.0741816909111663,2.0699731484082675
sensor_116,-0.05767568503782531,0.9995949316347383,-2.056865548307302,1.9415141782316514
sensor_117,0.010091480475286062,0.887233422821868,-1.76437536516845,1.784558326119022
sensor_118,0.06507006183744238,0.9463276583689748,-1.8275852549005072,1.957725378575392
sensor_119,0.05951898513591624,1.0461556353568562,-2.0327922855777962,2.1518302558496285
sensor_120,-0.0023627137867326146,1.0121439404937285,-2.0266505947741895,2.0219251672007243
sensor_121,0.10114076879029837,0.9541916294496838,-1.8072424901090693,2.009524027689666
sensor_122,-0.023993238989986093,0.8881934736895845,-1.800380186369155,1.7523937083891827
sensor_123,0.04096360846627229,0.9800479806584694,-1.9191323528506665,2.001059569783211
sensor_124,-0.0193211494413309,1.0015374118116092,-2.0223959730645493,1.9837536741818873
sensor_125,-0.0005569272504642845,1.0438714538733638,-2.088299834997192,2.087185980496263
sensor_126,-0.034048722722381186,1.0483258809949136,-2.1307004847122086,2.062603039267446
sensor_127,0.07538042801707397,1.0298085133386716,-1.9842365986602692,2.134997454694417
sensor_128,-0.015549371293637846,1.0829700039817183,-2.181489379257074,2.150390636669799
sensor_129,0.00588158205769027,0.9810581568512718,-1.9562347316448534,1.967997895760234
sensor_130,0.00298743282248385,1.0232597806733925,-2.0435321285243013,2.0495069941692687
sensor_131,-0.010783015683116686,0.9495754479959007,-1.909933911674918,1.8883678803086845
sensor_132,0.05220401370794011,1.000784638296599,-1.949365262885258,2.0537732903011383
sensor_133,0.07504622727899879,1.0420947135532623,-2.009143199827526,2.1592356543855233
sensor_134,0.01087287769463317,1.0401138579681408,-2.0693548382416487,2.0911005936309146
sensor_135,-0.019145387544579687,0.9230435644988652,-1.86523251654231,1.8269417414531506
sensor_136,0.011376356354853847,1.0309802817185867,-2.0505842070823195,2.0733369197920273
sensor_137,-0.01797583984949804,0.9282707406653947,-1.8745173211802875,1.8385656414812914
sensor_138,-0.003132182541995663,1.009400037452621,-2.021932257447238,2.0156678923632465
sensor_139,0.07885911753654364,0.9989176285819077,-1.9189761396272718,2.076694374700359
sensor_140,-0.07932196748115658,1.063706597946945,-2.206735163375047,2.0480912284127335
sensor_141,0.046465288710858664,0.9376251458641001,-1.8287850030173414,1.9217155804390589
sensor_142,0.025872248940796476,0.9469305483645537,-1.8679888477883109,1.919733345669904
sensor_143,0.0609932647351351,1.0051823845116328,-1.9493715042881306,2.0713580337584006
sensor_144,-0.04719525634126331,1.0044120412568356,-2.0560193388549344,1.961628826172408
sensor_145,0.10252292678030359,0.9234224833738052,-1.7443220399673067,1.949367893527914
sensor_146,0.12719864522256608,1.01475853560283,-1.9023184259830939,2.156715716428226
sensor_147,-0.06685969732559133,0.9763399465890027,-2.0195395905035967,1.8858201958524141
sensor_148,0.02437705293944441,1.0058466968642776,-1.9873163407891108,2.0360704466679995
sensor_149,0.013877923155077165,0.9417412194195072,-1.8696045156839372,1.8973603619940915
sensor_150,-0.03670378840281647,1.0033121891905077,-2.043328166783832,1.9699205899781989
sensor_151,0.04148697100646382,0.9482854185015924,-1.855083865996721,1.9380578080096487
sensor_152,-0.07551561738581108,0.9896135041469402,-2.0547426256796912,1.9037113909080692
sensor_153,-0.026450922733069367,1.0442397045581706,-2.1149303318494104,2.062028486383272
sensor_154,0.034476077401030904,0.9881809770315283,-1.9418858766620257,2.0108380314640875
sensor_155,0.08556427326699782,1.0345273805902009,-1.9834904879134039,2.1546190344473994
sensor_156,0.04665186266207108,1.0273451711942148,-2.0080384797263586,2.1013422050505004
sensor_157,0.08792760014273074,0.9663580757129828,-1.844788551283235,2.0206437515686964
sensor_158,0.07182332053466095,0.9609067802098316,-1.849990239885002,1.9936368809543241
sensor_159,0.040988383134319746,0.9665613552571527,-1.8921343273799855,1.9741110936486252
sensor_160,-0.04422647205074138,1.0296952626952502,-2.1036169974412418,2.0151640533397592
sensor_161,-0.007854982755396185,1.0299546957398045,-2.067764374235005,2.0520544087242127
sensor_162,0.04843337397893007,1.01855163896307,-1.98866990394721,2.08553665190507
sensor_163,0.010448495802806311,1.0268917237786306,-2.043334951754455,2.0642319433600673
sensor_164,0.065501524355251,0.9544962478657362,-1.8434909713762213,1.9744940200867234
sensor_165,-0.013211516028376941,1.0233330511376182,-2.0598776183036134,2.0334545862468594
sensor_166,-0.05504465786639736,0.9686409062239772,-1.992326470314352,1.882237154581557
sensor_167,0.11597880700745995,0.9715629079694966,-1.8271470089315334,2.059104622946453
sensor_168,-0.003610806271188187,1.0093322655784156,-2.0222753374280193,2.015053724885643
sensor_169,-0.09043241040512684,1.0496242604377837,-2.1896809312806944,2.0088161104704403
sensor_170,0.07835257008793341,1.013863368858288,-1.9493741676286427,2.1060793078045097
sensor_171,0.09593529972568866,1.025218601913439,-1.9545019041011895,2.1463725035525667
sensor_172,0.009916999032007674,0.9913372257064562,-1.9727574523809048,1.99259145044492
sensor_173,-0.06711233451743247,1.0196983144311993,-2.106508963379831,1.972284294344966
sensor_174,-0.03570700021271944,1.014219491472423,-2.0641459831575655,1.9927319827321264
sensor_175,-0.021178636091383957,0.9902930270107744,-2.0017646901129327,1.9594074179301648
sensor_176,0.0063911453410039195,1.0451806385162952,-2.0839701316915864,2.0967524223735943
sensor_177,0.04270782818717109,1.0330749520176696,-2.0234420758481684,2.10885773222251
sensor_178,-0.004080861402931624,0.9971832880931831,-1.9984474375892978,1.9902857147834347
sensor_179,-0.053537281137738445,0.9725756296997727,-1.9986885405372838,1.891613978261807
sensor_180,-0.006438236071651891,0.9737113027388545,-1.953860841549361,1.9409843694060571
sensor_181,0.03989289926642179,1.0012140219587862,-1.9625351446511505,2.042320943183994
sensor_182,-0.01568451639371154,1.0211006288151685,-2.0578857740240486,2.0265167412366254
sensor_183,-0.04715647682033492,0.9923474835267174,-2.03185144387377,1.9375384902330999
sensor_184,0.0305761325079511,1.0397412820654057,-2.0489064316228602,2.1100586966387627
sensor_185,-0.04014996058101778,0.9498190315739571,-1.939788023728932,1.8594881025668963
sensor_186,0.04132732901438227,1.0269928949031664,-2.0126584607919504,2.095313118820715
sensor_187,-0.0574375399627322,1.0200491194511687,-2.0975357788650695,1.9826606989396052
sensor_188,-0.05684849058846732,0.9514416396630895,-1.9597317699146464,1.8460347887377115
sensor_189,0.03072969154256203,1.0172542171943557,-2.0037787428461495,2.0652381259312733
sensor_190,0.04472527497052075,0.9700755313391902,-1.8954257877078597,1.9848763376489011
sensor_191,-0.0014911593710412354,0.8811181364340569,-1.763727432239155,1.7607451134970726
sensor_192,0.0008842901929659227,1.09646258458955,-2.192040878986134,2.1938094593720656
sensor_193,0.017688140514814318,0.9667128491294903,-1.9157375577441662,1.951113838773795
sensor_194,-5.434911232847037e-05,0.9877997206851593,-1.975653790482647,1.9755450922579902
sensor_195,-0.015029052155420742,0.9962065135163278,-2.0074420791880763,1.9773839748772348
sensor_196,-0.01164872373073537,1.059365908737077,-2.1303805412048895,2.1070830937434186
sensor_197,0.020999376600799285,1.0071063679499228,-1.9932133592990464,2.035212112500645
sensor_198,-0.0599646934029747,1.018994056743562,-2.0979528068900986,1.9780234200841493
sensor_199,0.024500679305016173,0.9439525033672633,-1.8634043274295105,1.9124056860395429
sensor_200,-0.019404606985336054,1.001907668095794,-2.0232199431769238,1.9844107292062518
sensor_201,-0.006838256802842133,1.002134397048624,-2.0111070509000903,1.997430537294406
sensor_202,0.06809702048632875,1.0451910377154567,-2.0222850549445845,2.1584790959172424
sensor_203,0.08449629424811765,0.9527581583986968,-1.821020022549276,1.9900126110455112
sensor_204,0.08171551601985921,0.9907453515089708,-1.8997751869980823,2.063206219037801
sensor_205,-0.09382655862547848,0.9870161626539994,-2.0678588839334773,1.8802057666825203
sensor_206,-0.006304058595779131,1.0555005388187249,-2.1173051362332287,2.1046970190416707
sensor_207,-0.007945846622127663,0.9767522611636554,-1.9614503689494385,1.9455586757051833
sensor_208,0.05286236486235089,1.0473067014277653,-2.04175103799318,2.1474757677178813
sensor_209,-0.09293387389095094,1.0160822107263237,-2.1250982953435984,1.9392305475616964
sensor_210,0.028599091227365987,0.9921050104817277,-1.9556109297360895,2.0128091121908214
sensor_211,-0.04456352564904333,1.0469721937629717,-2.138507913174987,2.0493808618769
sensor_212,0.14177237139217033,1.0528465427803757,-1.963920714168581,2.2474654569529218
sensor_213,0.03512907599957633,0.9999532795395525,-1.9647774830795286,2.0350356350786813
sensor_214,0.012274439304625353,1.013222443735438,-2.014170448166251,2.0387193267755013
sensor_215,0.0009161299633199945,1.0087036805834964,-2.016491231203673,2.0183234911303125
sensor_216,0.029247704398482455,1.008209478805508,-1.9871712532125336,2.0456666620094985
sensor_217,-0.00040664240757067374,1.024075997900078,-2.0485586382077265,2.0477453533925853
sensor_218,-0.01499065105615912,0.95415963786963,-1.923309926795419,1.893328624683101
sensor_219,0.014538106113560075,1.03743677015652,-2.0603354341994797,2.0894116464266
sensor_220,0.03241515349446691,1.017811445059745,-2.0032077366250234,2.068038043613957
sensor_221,0.06305741746923581,1.0475582169037676,-2.0320590163382994,2.158173851276771
sensor_222,-0.07780573695599506,0.9836909133387626,-2.04518756363352,1.8895760897215301
sensor_223,-0.026723590933403617,0.9977371866433326,-2.022197964220069,1.9687507823532615
sensor_224,0.010017562578584445,1.0007171010540379,-1.9914166395294912,2.0114517646866603
sensor_225,-0.001543081128170075,1.0186248522876236,-2.0387927857034174,2.035706623447077
sensor_226,-0.04556207993936769,1.0360551325701055,-2.117672345079579,2.026548185200843
sensor_227,0.016811415263267182,0.9863426726360389,-1.9558739300088106,1.989496760535345
sensor_228,0.06293453651345383,0.9685195471278769,-1.8741045577423,1.9999736307692078
sensor_229,0.07016342891290477,0.9808710892960744,-1.891578749679244,2.0319056075050534
sensor_230,0.009786792569908234,0.9731938125924479,-1.9366008326149875,1.956174417754804
sensor_231,-0.042682148793848615,0.9218873222098725,-1.8864567932135936,1.8010924956258962
sensor_232,-0.019015883339110244,1.0150983840211165,-2.0492126513813433,2.0111808847031227
sensor_233,-0.009068978482703749,0.9890825531943945,-1.987234084871493,1.9690961279060852
sensor_234,-0.009905953293358555,1.0071872157285295,-2.024280384750418,2.0044684781637003
sensor_235,0.0129975328192213,1.0225268226294553,-2.0320561124396894,2.0580511780781316
sensor_236,-0.05573915020816171,1.0020013877205929,-2.0597419256493477,1.948263625233024
sensor_237,0.03318161234314608,0.9904840374653646,-1.9477864625875831,2.0141496872738753
sensor_238,0.09623288070853112,1.05780656194486,-2.019380243181189,2.211846004598251
sensor_239,-0.02006107317863017,1.0239600342393016,-2.0679811416572336,2.027858995299973
sensor_240,0.0648441269753349,0.9768382808471562,-1.8888324347189775,2.018520688669647
sensor_241,0.04775250055422654,0.9901050222024553,-1.9324575438506841,2.0279625449591374
sensor_242,0.02172111273561954,1.0389480942443359,-2.0561750757530524,2.099617301224291
sensor_243,0.03192536188888096,0.9800081560840811,-1.9280909502792811,1.9919416740570433
sensor_244,0.02509110543069942,0.9782135778698551,-1.9313360503090107,1.9815182611704096
sensor_245,0.013257445311856367,0.9267996823048213,-1.8403419192977863,1.866856809921499
sensor_246,0.005750293735290399,0.9911958568388652,-1.97664141994244,1.988142007413021
sensor_247,0.008347246939353901,0.9903384524991057,-1.9723296580588574,1.9890241519375653
sensor_248,-0.05341104877944504,0.9991281512308705,-2.051667351241186,1.944845253682296
sensor_249,0.1067851810113022,1.0217502957937183,-1.9367154105761344,2.150285772598739
sensor_250,0.06982950375585482,0.984397821510647,-1.8989661392654393,2.038625146777149
sensor_251,0.07748506023651475,0.9636373140058814,-1.849789567775248,2.0047596882482774
sensor_252,0.10829387193267503,0.9756350547436833,-1.8429762375546916,2.0595639814200415
sensor_253,-0.01960672232298102,1.0388531152498215,-2.097312952822624,2.058099508176662
sensor_254,-0.08374148849911138,1.0748733970975652,-2.2334882826942417,2.0660053056960193
sensor_255,0.05200584014492958,0.9884285350581387,-1.9248512299713478,2.028862910261207
sensor_256,-0.05872420166611908,0.9949229056200972,-2.0485700129063136,1.9311216095740753
sensor_257,0.08375418315439342,1.1124639285661553,-2.1411736739779172,2.308682040286704
sensor_258,0.07338813514685899,0.9618234735805998,-1.8502588120143406,1.9970350823080587
sensor_259,0.00033624408381348206,1.0239637790625125,-2.0475913140412114,2.0482638022088384
sensor_260,-0.02612314762640867,0.9737508424557675,-1.9736248325379437,1.9213785372851262
sensor_261,-0.009357472128305958,1.0269541419433443,-2.0632657560149945,2.044550811758383
sensor_262,0.06714313282059832,0.9941444577417563,-1.9211457826629144,2.055432048304111
sensor_263,0.061700526416310145,0.9548181782114329,-1.8479358300065556,1.971336882839176
sensor_264,0.04935132418210446,0.9954797395733096,-1.9416081549645148,2.040310803328724
sensor_265,-0.030323856931978227,0.9969520474507344,-2.024227951833447,1.9635802379694907
sensor_266,-0.11725680118071985,1.0145079264702155,-2.1462726541211508,1.9117590517597112
sensor_267,-0.017304387121488175,1.0490438951647978,-2.1153921774510835,2.0807834032081076
sensor_268,-0.04882228845062911,0.9413542144142542,-1.9315307172791374,1.8338861403778792
sensor_269,-0.07929567520629019,0.9866895628829533,-2.0526748009721967,1.8940834505596165
sensor_270,-0.026524615044092193,1.027514231816837,-2.0815530786777665,2.028503848589582
sensor_271,0.06985106103254055,0.9705641781178791,-1.8712772952032177,2.010979417268299
sensor_272,-0.05532127768302468,1.000976636017038,-2.0572745497171008,1.9466319943510513
sensor_273,0.0775865033262777,1.0805942440672291,-2.0836019848081806,2.238774991460736
sensor_274,0.049757801256490625,0.9649265025174728,-1.880095203778455,1.9796108062914362
sensor_275,-0.003505051744926004,0.9775749761113062,-1.9586550039675383,1.9516449004776864
sensor_276,0.008988782198146101,0.9179381884446629,-1.8268875946911798,1.8448651590874718
sensor_277,0.0746456068921612,1.0441558299265257,-2.01366605296089,2.1629572667452126
sensor_278,0.04308059907226199,0.9918234668256091,-1.940566334578956,2.02672753272348
sensor_279,0.006358713900325093,0.9700167980613476,-1.93367488222237,1.9463923100230203
sensor_280,-0.025991749114812984,1.027962314131778,-2.081916377378369,2.0299328791487428
sensor_281,0.02369028563813874,1.0659005897985578,-2.108110893958977,2.1554914652352544
sensor_282,-0.06763221340311829,0.9792983530254943,-2.0262289194541068,1.8909644926478704
sensor_283,0.06657204133815893,1.005828895273363,-1.945085749208567,2.078229831884885
sensor_284,0.11724059904735182,0.9606755793743675,-1.8041105597013833,2.038591757796087
sensor_285,0.01867999552438338,1.0397782809741971,-2.0608765664240107,2.0982365574727777
sensor_286,0.03777042894236319,0.9989781406794866,-1.96018585241661,2.0357267103013363
sensor_287,-0.051001286568902474,1.0038470541236058,-2.058695394816114,1.956692821678309
sensor_288,0.04047733343254825,0.9497723187658053,-1.8590673040990622,1.9400219709641588
sensor_289,0.05973108237638042,1.0392699577394524,-2.0188088331025242,2.1382709978552854
sensor_290,0.024862343343131938,0.9549707702492026,-1.8850791971552734,1.9348038838415371
sensor_291,0.0818197300637474,0.976596273695878,-1.8713728173280086,2.0350122774555035
sensor_292,-0.004006966570981043,0.9785330444862654,-1.9610730555435119,1.9530591224015499
sensor_293,0.014538300825323792,0.9783878017548191,-1.9422373026843145,1.971313904334962
sensor_294,-0.05857048050593614,0.9904426537656381,-2.039455788037212,1.92231482702534
sensor_295,0.09441865878266963,1.005901270590136,-1.9173838823976024,2.1062211999629414
sensor_296,0.018385239174052905,0.9945539386308606,-1.9707226380876683,2.007493116435774
sensor_297,-0.004592625232889579,0.982283229824946,-1.9691590848827816,1.9599738344170023
sensor_298,-0.05466900180470313,1.025607683221691,-2.105884368248085,1.9965463646386787
sensor_299,0.025215378936251708,0.989234101212944,-1.9532528234896362,2.00368358136214
sensor_300,-0.06530364389638901,0.9962547643692082,-2.0578131726348055,1.9272058848420275
sensor_301,0.001137682177491698,1.0164859831348667,-2.0318342840922416,2.034109648447225
sensor_302,-0.04011118170752748,1.0362526112866821,-2.1126164042808915,2.032394040865837
sensor_303,0.04020409892404856,0.9779523964477583,-1.915700693971468,1.9961088918195653
sensor_304,-0.025572528223525397,0.9818654270128095,-1.9893033822491444,1.9381583258020938
sensor_305,-0.016662932674821312,1.0013079386025208,-2.0192788098798626,1.9859529445302202
sensor_306,0.01574522567385203,0.9796953509817248,-1.9436454762895976,1.9751359276373015
sensor_307,-0.02702316202977841,1.0210034226222067,-2.0690300072741916,2.014983683214635
sensor_308,-0.042550720731238764,1.0073189086984429,-2.0571885381281243,1.972087096665647
sensor_309,0.04210422529936837,0.9447310580498534,-1.8473578908003383,1.9315663413990751
sensor_310,-0.06093936748377067,0.9814878029085268,-2.0239149733008244,1.902036238333283
sensor_311,0.07489989490431993,0.9767857930946219,-1.8786716912849237,2.028471481093564
sensor_312,-0.037887295501910064,0.9041234792062898,-1.8461342539144896,1.7703596629106695
sensor_313,0.004436583257828915,0.9137205570966754,-1.823004530935522,1.8318776974511797
sensor_314,-0.08261003081240811,1.0490375437464383,-2.1806851183052847,2.0154650566804686
sensor_315,-0.04482419258082496,0.9914390290294434,-2.0277022506397118,1.9380538654780617
sensor_316,-0.08484068312059687,1.004585447400465,-2.0940115779215267,1.9243302116803331
sensor_317,0.04764532488598936,0.9248773171278324,-1.8021093093696754,1.8973999591416542
sensor_318,-0.016559769238203893,0.9916562732236287,-1.9998723156854612,1.9667527772090536
sensor_319,-0.018918429868476198,1.002597503717617,-2.02411343730371,1.9862765775667577
sensor_320,0.0941729774410396,1.0234512537748506,-1.9527295301086616,2.1410754849907407
sensor_321,-0.03145579962492088,0.9711275593212049,-1.9737109182673307,1.9107993190174888
sensor_322,-0.08685860461409749,1.0118698845197573,-2.110598373653612,1.9368811644254171
sensor_323,0.07637677905121322,1.0263254431301312,-1.976274107209049,2.1290276653114755
sensor_324,0.010741807201268664,0.9637191684888584,-1.9166965297764482,1.9381801441789854
sensor_325,-0.06973663415539746,0.9896521638284971,-2.0490409618123917,1.9095676935015966
